6724.91	7234.83	6244.77	6277.73	6545.54
6589.2	6724.91	6545.54	6612.69	6511.6
6616.27	6589.2	6511.6	6583.05	6445.05
6503.09	6616.27	6445.05	6576.4	6449.36
6645.2	6503.09	6449.36	6489.37	6395.45
6557.39	6645.2	6395.45	6469.28	6474.47
6531.23	6557.39	6474.47	6490.6	6460.38
6496.2	6531.23	6460.38	6509.87	6438.99
6538.35	6496.2	6438.99	6484.32	6465.73
6497.9	6538.35	6465.73	6470.63	6432.3
6514.0	6497.9	6432.3	6476.52	6441.81
6479.0	6514.0	6441.81	6462.77	6445.95
6483.24	6479.0	6445.95	6457.21	6444.74
6483.39	6483.24	6444.74	6470.17	6282.58
6340.68	6483.39	6282.58	6470.74	6286.3
6391.25	6340.68	6286.3	6314.38	6241.49
6402.59	6391.25	6241.49	6309.11	6322.6
6420.93	6402.59	6322.6	6342.81	6371.57
6398.09	6420.93	6371.57	6381.3	6336.96
6498.16	6398.09	6336.96	6394.65	6351.92
6475.8	6498.16	6351.92	6376.55	6406.69
6482.81	6475.8	6406.69	6467.05	6412.56
6562.79	6482.81	6412.56	6433.53	6476.59
6542.42	6562.79	6476.59	6479.72	6438.27
6457.97	6542.42	6438.27	6530.94	6352.45
6419.92	6457.97	6352.45	6446.06	6376.17
6414.18	6419.92	6376.17	6377.99	6326.38
6435.41	6414.18	6326.38	6396.39	6350.87
6389.43	6435.41	6350.87	6408.18	6315.58
6375.7	6389.43	6315.58	6375.08	5469.93
5767.06	6375.7	5469.93	6339.17	5300.75
5676.54	5767.06	5300.75	5740.51	5487.87
5602.01	5676.54	5487.87	5647.5	5524.7
5701.35	5602.01	5524.7	5586.97	5567.95
5615.98	5701.35	5567.95	5567.95	4757.01
